Id	pop	system	habitat	ind	sex	species	centroid _size	BD	SL	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17
Ka2_15_l_MK_G3_f_0_Abur	Ka2	Kalambo	l	MKG3	f	Abur	78.11433517	21.45996909	53.97069221	-0.278859949	0.010817499	-0.242994295	-0.038718794	-0.227124475	0.032764135	-0.166443014	0.036609631	-0.199558084	0.064672944	-0.195173435	0.00461525	-0.130046984	-0.100777192	-0.021009251	-0.125031644	-0.036741116	-0.078128856	-0.056562163	-0.023329189	-0.087021325	0.056498681	-0.028852046	0.149809405	0.324686496	0.076012957	0.409815012	0.074023811	0.414252881	-0.018824271	0.330977611	-0.034283277	0.190654138	-0.086731088
Ka2_15_r_MK_B8_m_0_Abur	Ka2	Kalambo	r	MKB8	m	Abur	100.3186428	29.01275849	69.76325161	-0.279831472	0.009427528	-0.22416138	-0.040931058	-0.222405389	0.03437915	-0.161349622	0.037451287	-0.192914619	0.066468269	-0.189293463	0.004438703	-0.137131779	-0.09473879	-0.017122631	-0.127282128	-0.035166221	-0.077543214	-0.052441636	-0.0232545	-0.078440864	0.064206546	-0.082425608	0.154762717	0.32661324	0.08806401	0.413753575	0.070914512	0.415090051	-0.025300606	0.335091311	-0.040859502	0.182136507	-0.100202924
Ka2_15_r_MK_B9_m_0_Abur	Ka2	Kalambo	r	MKB9	m	Abur	85.72393968	23.81189694	58.98922089	-0.270867784	0.016517484	-0.231573977	-0.037804553	-0.222541772	0.034762649	-0.163698507	0.036704944	-0.194415829	0.066005806	-0.191849458	0.006036197	-0.133819721	-0.094831552	-0.024350775	-0.128802111	-0.042003693	-0.080478274	-0.058131763	-0.027472313	-0.084766514	0.054550918	-0.061567953	0.146760813	0.329760219	0.083214253	0.415573653	0.075344562	0.417291317	-0.018699848	0.3324817	-0.03445318	0.184480859	-0.097355795
Ka2_15_r_MK_C1_m_0_Abur	Ka2	Kalambo	r	MKC1	m	Abur	96.20859471	26.93628949	66.04696125	-0.268155096	0.012263169	-0.237255405	-0.034823344	-0.22105445	0.03257023	-0.162494958	0.034949267	-0.192438314	0.063065648	-0.189481293	0.003479579	-0.131763685	-0.09457361	-0.025661427	-0.123631431	-0.039088522	-0.076742416	-0.049862907	-0.030241746	-0.090833008	0.06071178	-0.069523018	0.153163119	0.332005766	0.079039078	0.416223305	0.07529146	0.420325128	-0.018026688	0.330335486	-0.036225297	0.178722397	-0.1002688
Ka2_15_r_MK_C2_m_0_Abur	Ka2	Kalambo	r	MKC2	m	Abur	83.49415412	21.6652096	57.47769045	-0.271369351	0.005768566	-0.23450887	-0.037881291	-0.223860714	0.032001357	-0.167941029	0.032890607	-0.196103909	0.062490107	-0.195089218	0.001823719	-0.130740005	-0.092243272	-0.017714442	-0.114227606	-0.035017843	-0.067099853	-0.048827612	-0.017498297	-0.090193927	0.06231624	-0.079086931	0.138168621	0.34054728	0.080243443	0.415402343	0.062620413	0.415485066	-0.030168648	0.33288533	-0.034161019	0.186133831	-0.085043087
Ka2_15_r_MK_C3_m_0_Abur	Ka2	Kalambo	r	MKC3	m	Abur	101.4034092	28.20010315	70.34628426	-0.278329129	0.009841188	-0.234825807	-0.040045299	-0.224010231	0.035965068	-0.163970556	0.039412789	-0.19548477	0.067966334	-0.191578146	0.008441099	-0.121388403	-0.097172937	-0.015512744	-0.124367518	-0.033605601	-0.073519189	-0.053716967	-0.03011086	-0.08491957	0.061108461	-0.076131752	0.147283602	0.329821169	0.085395243	0.413480932	0.069658838	0.414072181	-0.025768204	0.33397956	-0.038206292	0.182119835	-0.095882324
Ka2_15_r_MK_C4_f_0_Abur	Ka2	Kalambo	r	MKC4	f	Abur	96.93514933	26.71537561	67.21494841	-0.277868835	0.013165603	-0.235920269	-0.038205952	-0.222473084	0.035290923	-0.165118233	0.038010867	-0.195666982	0.065304095	-0.19292292	0.007437509	-0.139834811	-0.094709087	-0.016730478	-0.12631035	-0.032979393	-0.075775794	-0.044970067	-0.028622191	-0.083325787	0.055249315	-0.063481797	0.145461279	0.321684138	0.084179551	0.413733603	0.069060704	0.421901666	-0.016759283	0.330669691	-0.04057285	0.183303558	-0.09220434
Ka2_15_r_MK_C5_m_0_Abur	Ka2	Kalambo	r	MKC5	m	Abur	75.21038004	19.33416355	52.18124425	-0.275735637	0.012020936	-0.23738599	-0.037211242	-0.226153552	0.029439681	-0.166711466	0.032267566	-0.198219237	0.061537738	-0.195329388	7.91E-04	-0.131488533	-0.089124877	-0.022193227	-0.115989835	-0.038050771	-0.071577409	-0.053505922	-0.021911322	-0.082776768	0.056560696	-0.055936337	0.139004075	0.332452753	0.078918829	0.415993169	0.070460671	0.420465815	-0.023579697	0.329435223	-0.036422181	0.185139868	-0.085184157
Ka2_15_r_MK_C6_m_0_Abur	Ka2	Kalambo	r	MKC6	m	Abur	104.7744727	28.63353764	71.47039211	-0.267951126	0.018685765	-0.234269632	-0.035864876	-0.217689247	0.032818139	-0.163463905	0.034390066	-0.191619671	0.061727467	-0.189210055	0.007134692	-0.132270715	-0.092244103	-0.02952494	-0.122651818	-0.047870935	-0.077564794	-0.055883896	-0.034389293	-0.089191069	0.053068919	-0.069428547	0.148164255	0.334941604	0.083950823	0.413114882	0.075262273	0.416282831	-0.017860473	0.342375219	-0.036459482	0.181659202	-0.098167562
Ka2_15_r_MK_C7_m_0_Abur	Ka2	Kalambo	r	MKC7	m	Abur	61.68346171	15.8097223	43.33734189	-0.287517624	0.00880646	-0.244220082	-0.039540213	-0.228280822	0.028426273	-0.161950017	0.031095356	-0.197607245	0.065288538	-0.193383599	-0.004422285	-0.118130907	-0.096151115	-0.023972148	-0.109385966	-0.033707168	-0.067643347	-0.048037633	-0.01713846	-0.074860067	0.06112617	-0.062439337	0.144140986	0.334877627	0.07703493	0.412895629	0.067837856	0.417652819	-0.026073499	0.330262746	-0.036736252	0.178417829	-0.086665434
Ka2_15_r_MK_C8_m_0_Abur	Ka2	Kalambo	r	MKC8	m	Abur	78.694297	21.578542	54.8707282	-0.285239317	0.009478995	-0.245302769	-0.040592777	-0.227572133	0.029490455	-0.166678229	0.0305512	-0.197419843	0.061832308	-0.196302039	-0.001233715	-0.120541863	-0.09061343	-0.002529515	-0.110891456	-0.024347974	-0.066866797	-0.045725074	-0.019023921	-0.09135678	0.061902674	-0.062855949	0.156729409	0.327031765	0.076171752	0.409921884	0.068023528	0.410796799	-0.027124967	0.334991377	-0.040542442	0.18312966	-0.097290815
Ka2_15_r_MK_C9_m_0_Abur	Ka2	Kalambo	r	MKC9	m	Abur	83.63615389	23.71776104	58.86838827	-0.284577987	-0.002314744	-0.230175452	-0.051320524	-0.228681563	0.029997882	-0.16604625	0.034096971	-0.199980145	0.064352659	-0.196302175	1.63E-04	-0.129554195	-0.094637171	-0.003995133	-0.109929482	-0.023059763	-0.06247792	-0.040094118	-0.014903207	-0.080083129	0.067639596	-0.076899082	0.164375481	0.330420926	0.073801606	0.416818754	0.064455185	0.421082578	-0.027791923	0.321541217	-0.047287854	0.169585515	-0.088219067
Ka2_15_r_MK_F9_m_0_Abur	Ka2	Kalambo	r	MKF9	m	Abur	72.94301818	18.96813746	50.94785001	-0.283287588	0.011985406	-0.243341873	-0.037562825	-0.224852501	0.032356472	-0.162728742	0.034628325	-0.194978659	0.065692691	-0.192628763	0.001861069	-0.140105823	-0.097912304	-0.015295726	-0.11845867	-0.035657132	-0.072581254	-0.052217667	-0.02253454	-0.082285171	0.060576134	-0.045963046	0.139875329	0.32180588	0.07449229	0.412484408	0.076352663	0.415154142	-0.019422047	0.334205997	-0.034541812	0.189692263	-0.094806927
Ka2_15_r_MK_G2_f_0_Abur	Ka2	Kalambo	r	MKG2	f	Abur	72.724596	19.4345542	50.62580522	-0.28496926	0.019247451	-0.240625405	-0.035210456	-0.226229787	0.031936346	-0.163138754	0.034210524	-0.196184845	0.065535339	-0.193288402	0.002478358	-0.139416257	-0.099002184	-0.024226927	-0.121968977	-0.039591291	-0.082138081	-0.054027004	-0.036628108	-0.077965532	0.055262668	-0.031735781	0.145440642	0.327492199	0.078506084	0.409651221	0.075582348	0.415392033	-0.016082872	0.329809643	-0.030251479	0.18905415	-0.086917603
Ka2_15_r_MK_G4_m_0_Abur	Ka2	Kalambo	r	MKG4	m	Abur	92.0917802	24.58320881	63.90546197	-0.279823899	5.63E-04	-0.230694474	-0.04445273	-0.22600682	0.034263279	-0.165736779	0.037582701	-0.197560637	0.066585947	-0.193684352	0.005816651	-0.143503349	-0.096385856	-0.020214047	-0.120866501	-0.03328758	-0.066457897	-0.050881611	-0.016530158	-0.087640336	0.063629624	-0.047597226	0.144835836	0.323056086	0.0767052	0.410712615	0.073579608	0.414749958	-0.018977055	0.333765659	-0.040924872	0.19434679	-0.098966395
Ka2_15_r_MK_G6_f_0_Abur	Ka2	Kalambo	r	MKG6	f	Abur	63.73366674	16.46653948	44.53070796	-0.289570663	0.014637593	-0.246581147	-0.032369894	-0.225019473	0.030862751	-0.159631612	0.034312584	-0.194050508	0.065281626	-0.190600825	-1.07E-04	-0.156353417	-0.098191765	-0.013224207	-0.119897403	-0.028233078	-0.074110074	-0.046993584	-0.028559119	-0.078234344	0.058409391	-0.044824497	0.136725111	0.327161155	0.074662869	0.407261079	0.0722691	0.413148165	-0.019345719	0.333163071	-0.030525798	0.192583885	-0.084054536
Ka2_15_r_MK_G7_f_0_Abur	Ka2	Kalambo	r	MKG7	f	Abur	65.46996172	18.25685018	45.47118493	-0.286627196	0.014125847	-0.240521727	-0.032501458	-0.225331937	0.031386751	-0.158232193	0.035929534	-0.194135595	0.068649149	-0.190231481	6.66E-05	-0.145338791	-0.100931047	-0.023964874	-0.133823999	-0.033719056	-0.077184024	-0.051794413	-0.026794734	-0.077211429	0.063003751	-0.042768847	0.144633813	0.329993314	0.072430983	0.405943163	0.074569898	0.410872903	-0.012063749	0.335616432	-0.02648804	0.187451727	-0.09500932
Ka2_15_r_MK_H1_m_0_Abur	Ka2	Kalambo	r	MKH1	m	Abur	90.9611854	25.42679158	63.15218055	-0.278643177	0.010053041	-0.235173297	-0.036210292	-0.222039888	0.035664721	-0.163760958	0.03910695	-0.195230465	0.067605817	-0.191788447	0.009326208	-0.128480346	-0.100463103	-0.024604722	-0.129795044	-0.040729032	-0.07385666	-0.052956281	-0.029380147	-0.086702351	0.056308512	-0.050686213	0.148774302	0.323635856	0.084944175	0.413001713	0.07824755	0.418781472	-0.016052646	0.326516392	-0.040636491	0.188859744	-0.103636895
Ka2_15_r_MK_H7_m_0_Abur	Ka2	Kalambo	r	MKH7	m	Abur	94.63387076	25.1008603	64.78360719	-0.280061941	0.008210623	-0.228025635	-0.043894023	-0.224131854	0.0339956	-0.163769526	0.038499005	-0.197331752	0.066584961	-0.19319487	0.004856065	-0.150948445	-0.092732726	-0.019120342	-0.120295452	-0.034008026	-0.074044096	-0.049719256	-0.021562833	-0.084203317	0.05944401	-0.053741879	0.142976815	0.338532138	0.07707161	0.401966839	0.075915425	0.408944799	-0.018390162	0.343787763	-0.033506737	0.185025304	-0.103128085
Ka2_15_r_MK_I4_m_0_Abur	Ka2	Kalambo	r	MKI4	m	Abur	77.07464385	19.96882667	53.80313248	-0.282831111	0.008660415	-0.240413611	-0.038101319	-0.223427533	0.03453709	-0.16423754	0.037340755	-0.19532776	0.06750475	-0.192368596	0.005029752	-0.149823793	-0.099708943	-0.004125008	-0.115215699	-0.031844385	-0.072371072	-0.049240932	-0.025083796	-0.082884531	0.058997809	-0.056344822	0.138682592	0.32407994	0.079581522	0.412817488	0.070608546	0.4139233	-0.022260104	0.331497162	-0.035392282	0.190551732	-0.092810017
Ka2_15_r_ML_A2_m_0_Abur	Ka2	Kalambo	r	MLA2	m	Abur	70.46641735	17.71868694	49.32000747	-0.284519978	0.015306614	-0.238149124	-0.036898805	-0.227234327	0.030317283	-0.161534197	0.034180686	-0.197035075	0.066348001	-0.193096096	-6.39E-04	-0.137282831	-0.09236615	-0.02225136	-0.114034157	-0.037556823	-0.073564811	-0.04983619	-0.018710342	-0.076596242	0.051472205	-0.054390945	0.135503621	0.327923692	0.074602698	0.413212997	0.075089585	0.417416627	-0.01837377	0.335568834	-0.033527925	0.185361037	-0.094705468
Ka2_15_r_ML_D7_m_0_Abur	Ka2	Kalambo	r	MLD7	m	Abur	76.71323261	20.23249166	53.10618233	-0.281132359	0.008401595	-0.239873831	-0.04222888	-0.228922402	0.032729783	-0.166099643	0.036227088	-0.199329593	0.067144862	-0.195169939	0.003729186	-0.134538154	-0.100632176	-0.013858254	-0.117857506	-0.033366863	-0.072945127	-0.045033851	-0.021927502	-0.085070505	0.063427334	-0.040466215	0.144676529	0.330446532	0.080883446	0.408282831	0.075136412	0.41230684	-0.019780365	0.333948369	-0.038631024	0.177877038	-0.098353654
Ka2_15_r_ML_D9_f_0_Abur	Ka2	Kalambo	r	MLD9	f	Abur	81.38481673	23.0137623	57.21433199	-0.287107152	0.010975287	-0.237709701	-0.038994849	-0.223187358	0.034466711	-0.162779673	0.03630643	-0.194826573	0.066459059	-0.192968803	0.005453706	-0.119651833	-0.103026583	-0.018816896	-0.131070455	-0.033231263	-0.070475755	-0.051519301	-0.020157706	-0.079810737	0.063377356	-0.063828142	0.148254524	0.325514412	0.079294407	0.413748873	0.07121044	0.415448062	-0.023899427	0.332516065	-0.033014035	0.178210019	-0.09515911
Ka2_15_r_ML_E1_f_0_Abur	Ka2	Kalambo	r	MLE1	f	Abur	69.84922459	18.97951997	48.48898687	-0.28377242	0.008807128	-0.239987317	-0.038391423	-0.227676897	0.028377615	-0.168695722	0.031889612	-0.200276493	0.059256651	-0.19679802	9.77E-04	-0.135151253	-0.096055192	-0.006045972	-0.11665671	-0.031423127	-0.071399545	-0.047913397	-0.02079257	-0.086346257	0.061861923	-0.043516303	0.152600763	0.334693467	0.075571553	0.40833185	0.067113321	0.409203923	-0.025069788	0.336398708	-0.034174038	0.17897523	-0.083916158
Ka2_15_r_ML_E2_m_0_Abur	Ka2	Kalambo	r	MLE2	m	Abur	73.47097916	18.88862412	51.72877593	-0.284694399	0.002506259	-0.231690104	-0.039358051	-0.225114061	0.031183552	-0.164292933	0.03408766	-0.19546365	0.062417325	-0.192591173	0.002256283	-0.145569911	-0.094211903	-0.016110273	-0.113866458	-0.035533203	-0.067755372	-0.050618593	-0.015476895	-0.082080211	0.060543944	-0.052129205	0.140816025	0.323843216	0.078592583	0.416227204	0.072405454	0.419513168	-0.024159172	0.334079781	-0.03883889	0.182224347	-0.091142344
Ka2_15_r_ML_E3_f_0_Abur	Ka2	Kalambo	r	MLE3	f	Abur	105.1684209	26.27853424	73.31972748	-0.285723403	0.015774738	-0.245983239	-0.038311417	-0.227944305	0.037337757	-0.165038797	0.040326028	-0.197896677	0.068410052	-0.194997627	0.007378658	-0.130733606	-0.107613431	-0.023161458	-0.113812246	-0.028580575	-0.079239867	-0.043440874	-0.033837777	-0.085399676	0.057303782	-0.041165483	0.13562222	0.324173192	0.07063789	0.409762094	0.071402816	0.415224667	-0.013962352	0.333134467	-0.029151363	0.187771298	-0.088265489
Ka2_15_r_ML_E4_f_0_Abur	Ka2	Kalambo	r	MLE4	f	Abur	73.61100447	19.03221732	50.88800308	-0.289154189	0.022797185	-0.252748177	-0.027890905	-0.225676674	0.038051545	-0.162144423	0.041700079	-0.195506935	0.073259847	-0.191711622	0.007167506	-0.137063617	-0.114491613	-0.012328265	-0.123440766	-0.027591319	-0.081822083	-0.040137695	-0.031693149	-0.07520344	0.051906497	-0.052144842	0.132410306	0.327415398	0.080134927	0.401007542	0.077276267	0.407442358	-0.012470437	0.338366436	-0.032514006	0.187179462	-0.100381199
Ka2_15_r_ML_E5_f_0_Abur	Ka2	Kalambo	r	MLE5	f	Abur	66.90796004	18.48736767	46.5228795	-0.286586908	0.015594873	-0.24383717	-0.033130619	-0.223521003	0.031107948	-0.163418056	0.034972052	-0.194385234	0.064220225	-0.192628913	0.003289522	-0.138358304	-0.10080896	-0.011444255	-0.125737417	-0.031280227	-0.075817317	-0.053940621	-0.026758388	-0.075824748	0.061816864	-0.051614098	0.14778073	0.32741627	0.078618013	0.406545564	0.075581943	0.409421616	-0.020445352	0.334688841	-0.032974329	0.188767245	-0.097309786
Ka2_15_r_ML_E6_f_0_Abur	Ka2	Kalambo	r	MLE6	f	Abur	73.8575619	20.16813815	51.48881048	-0.287672362	0.015375742	-0.244192582	-0.036127644	-0.225579117	0.034377707	-0.162921874	0.036409757	-0.195918339	0.066701251	-0.193907546	0.004695364	-0.13681474	-0.103839511	-0.019759965	-0.127476166	-0.030529864	-0.077527727	-0.049080746	-0.029132248	-0.077526364	0.062050102	-0.041681007	0.144871345	0.323715733	0.078311236	0.407509657	0.073188596	0.410470959	-0.018172226	0.331743668	-0.028568424	0.192144488	-0.095137155
Ka2_15_r_ML_E7_f_0_Abur	Ka2	Kalambo	r	MLE7	f	Abur	66.14764946	17.84404978	46.36998928	-0.288588196	0.014615404	-0.243690812	-0.034973515	-0.225081911	0.033797712	-0.16044759	0.035165676	-0.193812067	0.066419865	-0.191717567	0.002543295	-0.134463455	-0.104002216	-0.015856496	-0.124532036	-0.035461457	-0.075896629	-0.047754357	-0.021905551	-0.077038392	0.062202158	-0.057171593	0.142147731	0.328463965	0.075974262	0.410297477	0.072501274	0.410034768	-0.020403587	0.330724681	-0.031002213	0.191563002	-0.092651632
KaL_15_l_MJ_I2_m_0_Abur	KaL	Kalambo	l	MJI2	m	Abur	89.42677969	25.40707443	62.31297186	-0.281860656	0.021664627	-0.24807624	-0.035247549	-0.229402107	0.032464048	-0.15859064	0.034823036	-0.195911693	0.069737659	-0.193489589	-0.002973054	-0.126978688	-0.10019255	-0.015220687	-0.126911557	-0.027784022	-0.078327215	-0.039526143	-0.02590979	-0.074663854	0.057610841	-0.06733746	0.152520439	0.323417543	0.076563375	0.413462879	0.072900109	0.414602469	-0.018410485	0.327987766	-0.032238748	0.179371122	-0.098073182
KaL_15_l_MJ_I3_m_0_Abur	KaL	Kalambo	l	MJI3	m	Abur	92.53733478	26.53958441	64.93663581	-0.282543651	0.007486169	-0.231689818	-0.049985426	-0.22984953	0.030167696	-0.15965274	0.034634167	-0.197225125	0.067714042	-0.192329411	-0.00200177	-0.132813264	-0.098787239	-0.014992007	-0.119044684	-0.020631776	-0.068590979	-0.037788669	-0.016506435	-0.086864946	0.074008624	-0.077632172	0.160993871	0.320585778	0.068940874	0.417418537	0.063495533	0.422769321	-0.022211607	0.31994815	-0.03997792	0.183291323	-0.090334917
KaL_15_l_MJ_I4_m_0_Abur	KaL	Kalambo	l	MJI4	m	Abur	83.77065052	24.33930615	58.20661791	-0.285366793	0.014230699	-0.239693543	-0.037856973	-0.225009298	0.031979643	-0.1564563	0.035423679	-0.192760573	0.069226068	-0.189208751	-0.001844773	-0.148392383	-0.093045965	-0.019726696	-0.136994168	-0.029322712	-0.078322421	-0.041898652	-0.020782265	-0.081939405	0.064889013	-0.062369378	0.150586635	0.323707795	0.076215143	0.407935764	0.067708909	0.41152358	-0.015999893	0.329335412	-0.031645559	0.199641934	-0.093767773
KaL_15_l_MJ_I5_m_0_Abur	KaL	Kalambo	l	MJI5	m	Abur	82.59118049	24.73464468	58.11343763	-0.291964035	0.006025302	-0.239692331	-0.050102372	-0.232420027	0.030313107	-0.156872387	0.032104363	-0.196823205	0.069198545	-0.194507233	-0.00684368	-0.129815207	-0.101434457	-0.002556208	-0.120040093	-0.017411536	-0.068390942	-0.031282097	-0.015685398	-0.080613964	0.07833374	-0.078754313	0.16982289	0.32322101	0.071238217	0.410513879	0.057054094	0.415130768	-0.027626051	0.319392483	-0.037702069	0.184454402	-0.086265197
KaL_15_l_MJ_I6_f_0_Abur	KaL	Kalambo	l	MJI6	f	Abur	70.78836284	21.83756156	50.36887973	-0.307044343	0.01055372	-0.254441421	-0.03572399	-0.22684801	0.040185286	-0.145111751	0.044371682	-0.188871436	0.081620878	-0.183540778	5.42E-04	-0.130182506	-0.118090859	-0.013871307	-0.144538309	-0.029877241	-0.084310464	-0.036076963	-0.030000746	-0.066333587	0.069817684	-0.051478764	0.162187985	0.312410722	0.081251513	0.402951309	0.07821952	0.406995313	-0.011314016	0.323234058	-0.033418073	0.188086705	-0.111353454
KaL_15_l_MJ_I7_m_0_Abur	KaL	Kalambo	l	MJI7	m	Abur	79.96321983	23.17484774	56.10728309	-0.291274426	0.001883556	-0.241314182	-0.047564648	-0.232958284	0.033367368	-0.161575382	0.036613676	-0.19980083	0.072998931	-0.195312532	-0.001997698	-0.131088144	-0.102248059	-0.00678998	-0.124612517	-0.017245841	-0.066249518	-0.029963861	-0.014834782	-0.075567198	0.071672379	-0.067531128	0.158905599	0.321854365	0.068483952	0.407632996	0.068276927	0.414194178	-0.026078369	0.325933156	-0.038637392	0.180807092	-0.089979407
KaL_15_l_MJ_I8_m_0_Abur	KaL	Kalambo	l	MJI8	m	Abur	76.03859345	22.23400545	53.48547096	-0.290597335	-0.004557163	-0.240786816	-0.052309052	-0.240167147	0.033198026	-0.158659638	0.036314065	-0.19930116	0.075023105	-0.196164322	-0.007034859	-0.134044442	-0.102308062	1.92E-04	-0.121999855	-0.015259178	-0.064134745	-0.02796499	-0.006157861	-0.077500927	0.078014057	-0.064192322	0.163476658	0.316171414	0.070469823	0.410216043	0.063587084	0.413751771	-0.028957335	0.32086161	-0.038036242	0.183445102	-0.094587643
KaL_15_l_MJ_I9_f_0_Abur	KaL	Kalambo	l	MJI9	f	Abur	72.60038622	20.87482823	51.37456724	-0.293585951	0.006162474	-0.247647563	-0.048091704	-0.233136386	0.030094187	-0.154108562	0.035790377	-0.195939823	0.073069505	-0.190202514	-0.006530777	-0.125986891	-0.10667499	-0.013493811	-0.125622377	-0.021599941	-0.069222003	-0.032609434	-0.012451725	-0.076686566	0.0799311	-0.065552155	0.157310943	0.318551477	0.068153059	0.412076977	0.064533114	0.419453143	-0.021874112	0.3186642	-0.037202175	0.181803801	-0.087374896
KaL_15_l_MK_A1_m_0_Abur	KaL	Kalambo	l	MKA1	m	Abur	86.39264752	25.32010731	60.58648213	-0.288002671	-8.58E-04	-0.233207515	-0.052112045	-0.234311469	0.029932265	-0.161183227	0.03486312	-0.200016437	0.069697258	-0.195624772	-0.002499745	-0.124391587	-0.101543087	-0.005868816	-0.119935368	-0.021299014	-0.06484759	-0.037183106	-0.010264007	-0.083050976	0.076800799	-0.071541624	0.165899822	0.329699291	0.073917141	0.411240851	0.060052822	0.413350587	-0.030162249	0.320088462	-0.037782794	0.181302025	-0.091158163
KaL_15_l_MK_A2_n_0_Abur	KaL	Kalambo	l	MKA2	n	Abur	67.7995001	18.51253529	47.18839647	-0.28494762	0.002847246	-0.239142885	-0.045700886	-0.233647205	0.03080976	-0.163190524	0.034936241	-0.200806412	0.06839488	-0.197884862	-0.002741393	-0.147287589	-0.097538757	-0.007878857	-0.121585565	-0.020666902	-0.063965876	-0.033674224	-0.014405571	-0.076530686	0.074575293	-0.059041214	0.146736959	0.320523156	0.067699371	0.408818751	0.06217806	0.41485722	-0.021825793	0.329335768	-0.034762398	0.191164084	-0.085651572
KaL_15_l_MK_A3_n_0_Abur	KaL	Kalambo	l	MKA3	n	Abur	69.88047959	19.45685339	48.83257033	-0.286909415	0.006793332	-0.247680437	-0.04031093	-0.232067974	0.030306308	-0.158005728	0.032626286	-0.197380987	0.068450858	-0.195061055	-0.005611537	-0.135723877	-0.096418548	-0.010577957	-0.125899743	-0.025323063	-0.067753863	-0.034530693	-0.014725546	-0.077662153	0.071377589	-0.061093371	0.147966838	0.328141956	0.070730217	0.409667602	0.064445288	0.413614017	-0.020828652	0.326273201	-0.032570377	0.184319935	-0.088577519
KaL_15_l_MK_A4_f_0_Abur	KaL	Kalambo	l	MKA4	f	Abur	66.16341294	18.6160682	46.96828156	-0.294983421	-0.007088242	-0.238137105	-0.052669129	-0.237088957	0.029005131	-0.160664708	0.032756107	-0.201407989	0.069687017	-0.197001717	-0.007332356	-0.134529616	-0.102871123	0.003630392	-0.116198241	-0.016318232	-0.055037947	-0.027871224	9.06E-04	-0.079699106	0.085038235	-0.066225758	0.156701132	0.321638266	0.072760461	0.412756573	0.059043975	0.410994108	-0.032739347	0.320379854	-0.042226638	0.184528641	-0.089734959
KaL_15_l_MK_A5_f_0_Abur	KaL	Kalambo	l	MKA5	f	Abur	70.51659998	20.01169877	48.94244153	-0.285705129	0.001195673	-0.240436254	-0.043425831	-0.233397437	0.028973123	-0.160137346	0.031435031	-0.19801821	0.067424373	-0.195556409	-0.005836064	-0.14173925	-0.093352198	-0.001859444	-0.119993415	-0.022605912	-0.065689118	-0.038592471	-0.012403262	-0.082941811	0.075420843	-0.066725175	0.156411406	0.327317599	0.064970058	0.406129582	0.061110104	0.410738646	-0.023325854	0.330098763	-0.035501306	0.193430257	-0.087413563
KaL_15_l_MK_A6_f_0_Abur	KaL	Kalambo	l	MKA6	f	Abur	71.39273511	19.78510224	50.65411555	-0.293816339	-6.21E-04	-0.244462585	-0.047621889	-0.234794418	0.029964548	-0.157781993	0.033344385	-0.199273536	0.071347156	-0.195191666	-0.007499778	-0.132635592	-0.09997242	-6.34E-04	-0.11596277	-0.020418929	-0.062074793	-0.035024059	-0.012929048	-0.078695803	0.074766539	-0.064726477	0.153796277	0.324134342	0.070676069	0.413720861	0.05719222	0.414433792	-0.029905872	0.320050331	-0.03468139	0.185116055	-0.079817845
KaL_15_l_MK_A7_m_0_Abur	KaL	Kalambo	l	MKA7	m	Abur	81.35480025	23.23771299	57.20620936	-0.287315218	-4.13E-04	-0.241883012	-0.044997168	-0.233007259	0.030836811	-0.163579554	0.034114275	-0.199479171	0.069362065	-0.19659116	-0.003852183	-0.126020401	-0.098124097	-0.003205096	-0.122390953	-0.020570048	-0.064853062	-0.034666864	-0.008260512	-0.085881436	0.073836852	-0.064878826	0.156623209	0.322010399	0.067292037	0.413290445	0.063343122	0.414125452	-0.026131748	0.324491789	-0.036680686	0.183159959	-0.089704547
KaL_15_l_MK_A8_m_0_Abur	KaL	Kalambo	l	MKA8	m	Abur	66.47515748	19.38458901	46.66678383	-0.28474644	0.007671991	-0.238254217	-0.042518896	-0.235070457	0.027694271	-0.16169785	0.029248787	-0.199201295	0.06647824	-0.19692692	-0.008855369	-0.126134456	-0.097345888	-0.008339126	-0.120905916	-0.025172314	-0.067181124	-0.034064837	-0.013874062	-0.083487923	0.067982647	-0.061963749	0.165852619	0.327206033	0.070459946	0.415383515	0.06386252	0.414695459	-0.022814533	0.325192546	-0.038083048	0.172582032	-0.087672185
KaL_15_l_MK_A9_m_0_Abur	KaL	Kalambo	l	MKA9	m	Abur	70.5351975	19.67369933	49.4845363	-0.291259276	0.006797419	-0.236207893	-0.046774545	-0.235942524	0.031041624	-0.162598713	0.034946529	-0.199693718	0.070030209	-0.197592743	-0.004613663	-0.136800022	-0.096887599	-0.013105596	-0.118935745	-0.01924844	-0.06914018	-0.027902363	-0.018199217	-0.078726553	0.071961452	-0.060782951	0.155983171	0.32207875	0.071738832	0.408168255	0.064994037	0.409530218	-0.023268179	0.32541175	-0.036830026	0.194671819	-0.092844118
